Page Views,Session Duration,Bounce Rate,Traffic Source,Time on Page,Previous Visits,Conversion Rate
0,0.3905097760673062,0.7344017986658866,Organic,4.403389038967879,1,0.8536296980530632
9,0.6296965285752213,0.47021405735055877,Direct,6.029770954868768,1,1.0
1,0.7129466824594424,0.32693150234897567,Organic,11.308615978491162,2,1.0
6,2.4418160196082743,0.17419282084143226,Organic,3.1360478078961713,3,1.0
4,4.640187389482222,0.41213394539789133,Paid,2.6553216609728225,4,0.8181682851098431
5,1.1320102905583989,0.1478155536971911,Organic,12.63093005056595,4,1.0
6,0.26541126025479606,0.09411774221382996,Referral,3.6182834609781085,6,1.0
8,1.8738786569516341,0.07027899839349294,Direct,0.9622700795345448,3,1.0
4,4.136291256320361,0.31475171688632547,Referral,1.8052086437237633,1,1.0
5,0.751790309486539,0.6441086169709259,Referral,12.237511041173702,1,1.0
10,0.7450938920820251,0.2536260710884068,Organic,4.073350324386791,3,1.0
5,8.825268302677527,0.2087256832146412,Referral,6.646094278280356,2,1.0
7,9.247384118963772,0.33872086779105137,Paid,1.3024816714910172,3,1.0
6,13.95858845739188,0.15957730345964322,Social,6.624083207859193,1,1.0
4,4.945465704710427,0.07183182905290642,Organic,2.471168427646101,3,1.0
3,0.6254453215971385,0.07163942544616544,Referral,6.812315073826588,1,1.0
5,0.7147012159105922,0.26251136451979673,Organic,9.756247089319043,1,1.0
4,1.2475703317295104,0.6343851443155609,Organic,1.7455517255003787,4,0.6408320670554989
4,1.1487599024734967,0.2756614392020129,Organic,5.340906833706998,2,1.0
5,9.406897362833515,0.1790340546316495,Organic,3.7949851676971553,0,1.0
2,4.6687435102863635,0.3816601101453013,Organic,2.2176168938725898,0,1.0
7,3.8621588082905793,0.10840298155514187,Organic,1.8911895561380796,3,1.0
3,0.6172492041311572,0.4778770913720681,Social,3.6179726626819226,0,1.0
5,7.20806367617562,0.3832139254780049,Organic,1.5379390216033113,1,1.0
6,5.2785224353980125,0.3376969161903293,Social,2.9396064724137005,1,1.0
8,0.5360950145359358,0.4068912573641517,Organic,5.624812899482439,4,1.0
5,6.1477924497557845,0.17377311959932726,Organic,0.8953311956935521,4,1.0
3,0.9533829332793458,0.22919053715853097,Paid,1.3858620102489263,4,1.0
3,0.2529822959794592,0.20681889115117724,Paid,1.7484519279369892,1,0.8525608355929679
5,3.2085207274542453,0.5269881654449234,Paid,4.476904277998059,2,1.0
7,3.1822562849391955,0.33055952082522466,Paid,6.1438513172335885,2,1.0
5,0.2992356316570227,0.16446815888728605,Organic,3.5412067554648563,0,1.0
5,1.1519261654495296,0.0472596002895931,Referral,5.399914753605683,2,1.0
10,14.80705475879633,0.2313698073948104,Paid,4.221255423174029,3,1.0
2,3.403588994755947,0.3622282035755398,Organic,10.418201227906575,1,1.0
6,3.928835260709823,0.3964908477699954,Social,1.2081853352955287,3,1.0
7,0.7182658056103864,0.3675442016428511,Referral,1.1624613430030843,0,1.0
4,0.246175945715543,0.3277676586845277,Organic,0.23590876962084895,1,0.5595700460482073
11,0.9726302718154418,0.29726297397249934,Social,0.8775131032648331,2,1.0
5,0.8586429911098731,0.34353163077489624,Direct,1.75540044492271,1,1.0
4,0.8018510277802985,0.25131705588751,Paid,3.39288686823842,3,1.0
1,0.6423816695931364,0.4465343515882104,Organic,3.402744624345497,1,1.0
11,2.5652742891042513,0.1287210556657181,Direct,4.487820567298994,5,1.0
3,1.1929527966686742,0.1243410487972365,Organic,3.143577265433068,1,0.753399105930429
2,5.150151053017464,0.16714434793128735,Organic,3.315034483888156,0,1.0
7,0.6098294615448239,0.29555705301355356,Organic,4.484790205166739,0,1.0
5,1.8743751333754333,0.15912060190403712,Referral,9.452927982706479,3,1.0
1,0.04125588809227373,0.41689708156611155,Direct,7.570280229452599,0,1.0
6,1.9715008427600496,0.06062187909024173,Referral,1.0112905349166355,5,1.0
4,0.17237325398904796,0.4655086712957165,Direct,11.676196099939604,0,1.0
9,11.412670502377491,0.35350241619862255,Organic,12.682746335148039,0,1.0
4,4.690414173705171,0.535167501763182,Organic,1.0111229358382763,1,1.0
9,2.020689476388968,0.40369597795061435,Referral,2.612284940817153,2,1.0
5,0.2717026137833805,0.1709117744217246,Direct,3.8754035071453927,4,1.0
2,2.69274140289745,0.23556251037032797,Paid,4.986406656780514,1,1.0
8,4.265935614346391,0.21961190855203933,Organic,1.371588472430839,3,1.0
2,0.6348207634107421,0.43455289422572424,Organic,0.7274073949164325,3,1.0
7,2.5194362322275543,0.32368889586047966,Organic,7.321705643376877,1,1.0
9,5.049429332551725,0.03619485112125875,Organic,5.524155266154152,0,1.0
3,4.386259455413978,0.0943199699424694,Organic,3.227308196919073,1,1.0
3,4.873533097872451,0.28715107475269647,Direct,2.6865786783830887,3,1.0
6,6.343923734569005,0.4479047764483488,Paid,6.055219731368785,0,1.0
7,8.326519829062162,0.46651001766224964,Referral,1.1580270339961332,0,1.0
2,1.5602104450548977,0.3364748732451321,Organic,4.299546824104092,1,1.0
9,2.523334821968622,0.4319839342293509,Organic,5.605537569866635,3,1.0
5,4.691379871550224,0.5690253761537397,Paid,3.1260745818264297,2,1.0
5,3.5834520363889517,0.4289132471010129,Social,1.3598957470153605,1,0.941454442964976
3,16.22454955717081,0.4447287219533442,Paid,1.4647821219883808,0,1.0
6,0.041316155852269124,0.32177975943000325,Social,2.342198248063014,0,0.8444464194991335
6,1.3161345566731524,0.05837751843420821,Social,3.1438483552478216,2,1.0
4,0.9897982873405062,0.3444678254556795,Organic,1.4571805930150488,2,0.9540652127318711
6,0.912718581737678,0.47359198770538247,Organic,5.971110243298086,1,1.0
8,0.7551298233816773,0.0803571693100165,Referral,3.9953070052328252,1,1.0
4,3.7045730166088813,0.21818118975536877,Paid,0.8063150377880876,0,0.8685856130754301
6,0.2657051325411635,0.06079755340143725,Organic,4.169952745211734,2,1.0
4,4.059842084235914,0.2914748598409846,Paid,6.775901875815109,1,1.0
9,3.546886805592093,0.39225021796197856,Paid,4.996096695088254,0,1.0
5,0.8662644729366655,0.2760790049310858,Direct,9.447177491209148,1,1.0
7,0.8744028183153484,0.24396758782911462,Organic,0.6259467890094731,3,1.0
2,2.9735325186600607,0.05864700602058184,Organic,1.9543416147322394,3,1.0
4,4.30861138340666,0.1864878792231956,Paid,4.593907375952387,4,1.0
4,6.274192909437602,0.5036119626139118,Referral,2.2564381951913934,0,1.0
7,5.734459347414121,0.4621436520339426,Referral,3.076207271129581,1,1.0
3,10.047209307253961,0.3000232714288142,Direct,9.820490399448403,2,1.0
4,2.6124101575725946,0.021873402839964425,Social,7.552043427418957,3,1.0
3,7.179353632469512,0.5574188440789108,Paid,4.939252415539263,4,1.0
3,4.95881035448531,0.3496010033480445,Organic,3.58209452856578,3,1.0
2,6.751903337080199,0.18116235853052381,Paid,5.025677216382494,2,1.0
10,0.03508415613483385,0.2111913169558119,Referral,5.676390227078235,6,1.0
3,10.135636909626573,0.3626253603994951,Social,2.2882764131003004,2,1.0
2,1.9246837152187157,0.2749290400969566,Direct,6.279681241870907,3,1.0
6,4.801181643392097,0.30212708444139685,Referral,4.498281810876769,1,1.0
4,0.40816069246694253,0.049666786532161965,Paid,4.438941050774813,1,0.8707625551225189
6,1.512250686946891,0.17041118590305895,Organic,3.2646066561402383,3,1.0
2,0.9501409727365691,0.14286846084844715,Organic,4.960543231333109,1,1.0
4,1.0344880164773216,0.0326400074185401,Organic,6.786894371487861,2,1.0
9,0.3946193998903176,0.14212191097805377,Organic,1.4891969437329708,2,1.0
10,4.916041506817629,0.19960893645181027,Paid,11.270448577178927,2,1.0
5,0.02785586930672822,0.10221609636935557,Organic,7.182616459171757,5,1.0
2,1.1241041607178022,0.17262623398937033,Referral,1.2954181184382183,1,0.808741410148544
3,0.5749729641153012,0.45530087566876204,Paid,6.229435049051019,0,1.0
7,2.6677704449408504,0.6628735219704325,Paid,2.8487365091088304,2,1.0
6,0.8801042320052066,0.053403315619455424,Paid,1.1215064993239894,2,1.0
4,0.8992577040934189,0.26552219105105596,Organic,1.9890329848152293,1,1.0
2,2.0102739288551885,0.4027311626329543,Direct,2.1099603489487593,6,1.0
7,3.172604280303979,0.46197253933736043,Organic,5.2509220816903515,3,1.0
6,0.3879512715023291,0.45407197238637004,Direct,3.23719215245388,2,1.0
7,0.5789760818208356,0.5332629667611426,Organic,4.463998830017147,3,1.0
7,0.8517664279438082,0.26362880028417995,Paid,5.971341704995868,1,1.0
3,10.920063775971544,0.5524749337295802,Organic,4.938726153068528,2,1.0
3,1.5182730489038954,0.10061397219075925,Organic,6.047758017305766,3,1.0
4,2.74130742101271,0.18230865679415464,Paid,1.8383322609285329,3,1.0
5,0.8294067771302173,0.1742754129389725,Referral,2.6349980404118596,3,1.0
2,2.022737967466826,0.1156623959328977,Organic,1.5668122799490607,0,1.0
4,0.23102925197775775,0.14048476002770924,Paid,2.76713067510245,2,1.0
7,0.10608002111486711,0.0443309716190363,Organic,1.6430941051575614,3,1.0
5,1.8974746526645523,0.07881999737262417,Organic,2.115108764704841,1,1.0
6,1.5257807873763751,0.49245857741862253,Direct,1.8749121897283847,2,0.9228468162579201
4,0.44160575439018146,0.27265582292379037,Social,3.702056686829862,1,1.0
9,3.4904263051112947,0.45400417778268604,Paid,8.501808887839161,2,1.0
2,14.844456875399583,0.2539678727769239,Organic,0.5875279099529495,2,1.0
6,1.510789556457278,0.10629884246290688,Organic,2.4444992773749403,3,1.0
4,2.938958922636064,0.3388375016529793,Direct,5.537026360524887,1,1.0
3,9.888562113795707,0.1069404590323315,Organic,2.165047068957617,1,1.0
6,5.343081307035121,0.5436174883513567,Social,6.820577613921636,0,1.0
7,1.8683581871437211,0.5165495030752474,Organic,1.549229618870245,2,1.0
8,4.012392415657499,0.24383563905020741,Direct,2.4951388031029715,2,1.0
9,0.4113621892147157,0.07413893137860812,Organic,2.32153632702548,0,1.0
5,2.1529581430543048,0.32346725277195293,Organic,1.9172863183935873,0,0.7914052338736127
4,0.9815992421500763,0.08065048875174113,Referral,2.7121825600578675,0,1.0
3,0.5272190710581225,0.29898624342114577,Direct,6.905395321033788,3,1.0
7,1.6668461585057024,0.3901534572506104,Direct,3.7016517697464035,5,1.0
4,0.42128670702652327,0.2315219432004953,Referral,9.712904789304881,2,1.0
8,3.601786622861142,0.3359751932885947,Social,1.3740837095403167,4,1.0
8,1.8277421608796884,0.5144892936481954,Paid,7.99775354513174,2,1.0
1,2.2723828292867188,0.12984997103389048,Social,0.3293274086532288,1,0.5651242092502247
5,0.47479317398215837,0.12519722986352094,Social,5.586344393324389,1,1.0
4,0.45167224385945604,0.3101409707272995,Paid,10.527933834954604,2,1.0
3,2.626997404182121,0.615190885810555,Referral,10.08051226192318,1,1.0
2,12.601065433271472,0.19492989472103517,Paid,1.934418074489334,1,1.0
8,0.3036094525869528,0.1986017543205165,Paid,6.157710663077544,2,1.0
8,1.0094887107039334,0.5745870155945627,Social,7.507664139270798,3,1.0
3,6.10820645414327,0.2364894202310237,Organic,5.360272159703609,2,1.0
4,0.22505011745210882,0.20304472775428709,Organic,2.2451111665217853,2,1.0
12,6.259657607735839,0.044932579440356335,Paid,1.701089768515219,1,1.0
3,2.228815232147253,0.23505888922081875,Organic,2.8908946821144554,2,1.0
3,1.574098131886665,0.14579705143558533,Paid,5.949363017088962,0,1.0
4,1.1118025149118183,0.14339441699553276,Direct,2.4372060096775687,2,1.0
3,1.0576951667408423,0.23352279562170508,Referral,2.93063267729768,6,1.0
4,1.0949966867942185,0.2361609939083245,Social,2.984800524114473,0,1.0
6,6.483336826572387,0.08812185404477801,Organic,5.005642089973444,1,1.0
4,3.859838306084245,0.2803760146819129,Direct,3.345964182505623,2,1.0
3,3.32347081916145,0.16387719657285452,Referral,1.9627280032819194,2,1.0
8,4.809609401647415,0.4044624491994328,Organic,1.9080085391642754,1,1.0
2,0.8916407116196602,0.31895592869917666,Referral,8.271883473370696,6,1.0
3,2.88734025050615,0.13097778829805123,Direct,6.172665477436671,0,1.0
7,1.848926435054092,0.41556167784008063,Organic,4.978849659623314,1,1.0
3,4.575864361632084,0.163215624119696,Paid,3.7519408428933954,1,1.0
7,1.1099584840822512,0.37715908129805586,Direct,0.5726628571766111,3,1.0
5,3.0915598493239616,0.23054189686251492,Organic,7.594405146339999,1,1.0
2,6.416617130371257,0.10276202518145783,Referral,1.9867986240949873,4,1.0
9,1.5432485673877474,0.4569302957016585,Paid,2.1399662816479106,1,1.0
4,0.20683532727819007,0.11215219445154213,Organic,5.694481363327313,2,1.0
3,2.1773261478519426,0.2528084630437136,Referral,7.605397338179166,1,1.0
1,1.273817582509197,0.323758367115057,Organic,3.3990251788969634,0,0.9976447896086501
2,3.3462871277956974,0.23158278561455975,Social,4.481667297764653,3,1.0
6,9.049821421095363,0.14831751616303024,Organic,0.6863093142600761,1,1.0
10,1.994310829436485,0.03602624749953415,Organic,3.6528731888589103,3,1.0
6,1.8831472192063958,0.3801866446706373,Paid,2.842953573914439,2,1.0
6,3.1890243235309823,0.5076603517576309,Organic,4.643855807578182,3,1.0
2,0.327762603980542,0.5790791538875268,Organic,3.9899568717785883,2,0.9440663604715589
4,0.877103857880088,0.3350755716524527,Social,1.418386102081835,2,0.9476121309613088
5,7.5391527484267575,0.09358887373802907,Direct,6.189655777490197,0,1.0
8,3.3254662222277807,0.14415596785446286,Social,5.131592068864188,2,1.0
5,0.04060570010321035,0.35417285155042777,Paid,2.6008764329213543,4,1.0
3,0.6868265146889012,0.23948275948312953,Social,0.933072889000088,2,1.0
1,3.4450208413543484,0.028535165742584873,Direct,9.831420598278944,1,1.0
7,4.336849327504487,0.22017985010375066,Paid,3.392852946562964,3,1.0
7,5.495112533666601,0.21290221788683109,Organic,4.631772796051986,3,1.0
4,1.0366828162957331,0.09803716326801976,Organic,1.886511478282199,2,1.0
4,8.02218989728089,0.22042360177108106,Paid,5.284369942099853,2,1.0
4,2.4152336553361184,0.08981683268801341,Direct,3.712309840042478,2,1.0
9,3.577506754015314,0.35217301769796416,Paid,4.128122218955233,3,1.0
1,2.724512831128492,0.2071871951033195,Referral,1.3242056356585492,2,1.0
3,0.3928557829471294,0.09555946288627798,Organic,3.8244163379337013,1,1.0
4,9.899823240517732,0.4466222320361455,Organic,1.2886745702237143,1,1.0
3,0.3933192796214233,0.27834022356177635,Paid,5.0375838709523935,2,1.0
3,0.8826378761516289,0.3380255209741634,Direct,5.186907640307601,3,1.0
